Wavelength (nm),A3 Abs,B1 Abs,A3 Transmittance,A3 Transmittance (%),B1 Transmittance,B1 Transmittance (%)
1024.462036,0.08101630211,0.1483068466,0.8298196179945546,82.98196179945546,0.7107111900447914,71.07111900447914
1025.572998,0.08138268441,0.1488564909,0.8291198554496456,82.91198554496457,0.7098122809437535,70.98122809437535
1026.68396,0.08198938519,0.1493381858,0.8279624001107397,82.79624001107398,0.709025433712794,70.9025433712794
1027.795044,0.08324109018,0.1504924595,0.8255795178460853,82.55795178460853,0.7071434784544045,70.71434784544046
1028.906006,0.08431380987,0.1517006457,0.8235428293922842,82.35428293922841,0.7051789734158717,70.51789734158717
1030.016968,0.08375532925,0.1514920145,0.8246025448180494,82.46025448180494,0.7055178164943805,70.55178164943806
1031.128052,0.08132711053,0.1490344554,0.8292259593895147,82.92259593895147,0.7095214747866845,70.95214747866845
1032.239014,0.07854486257,0.1462803036,0.8345553343544623,83.45553343544623,0.7140353225783281,71.40353225783281
1033.349976,0.07654251903,0.144243449,0.8384119909803627,83.84119909803627,0.7173920357954716,71.73920357954717
1034.46106,0.07535625994,0.1429127157,0.8407052123891623,84.07052123891623,0.7195935870509843,71.95935870509842
1035.572021,0.07459894568,0.1420935541,0.8421724967055569,84.21724967055569,0.7209521576250998,72.09521576250998
1036.682983,0.07429303229,0.1417024434,0.8427659249261176,84.27659249261175,0.7216017148267462,72.16017148267461
1037.794067,0.07401131094,0.1414570212,0.8433127939009846,84.33127939009846,0.7220096111654111,72.20096111654111
1038.905029,0.07368636131,0.1411339045,0.8439440170383915,84.39440170383915,0.7225469888658931,72.25469888658931
1040.015991,0.0735590905,0.1408836544,0.8441913726529005,84.41913726529005,0.7229634564225267,72.29634564225267
1041.126953,0.07344298065,0.1408092976,0.844417099761398,84.4417099761398,0.7230872476600523,72.30872476600523
1042.238037,0.07327349484,0.1407728195,0.8447467024889747,84.47467024889747,0.7231479851499505,72.31479851499505
1043.348999,0.07325614989,0.1406695247,0.8447804408451385,84.47804408451385,0.7233200027866485,72.33200027866485
1044.459961,0.0732363537,0.1405720413,0.8448189488528732,84.48189488528732,0.7234823801834436,72.34823801834436
1045.571045,0.0732165575,0.1405376643,0.8448574586353894,84.48574586353894,0.7235396503980009,72.3539650398001
1046.682007,0.07337548584,0.1406563818,0.8445483429686851,84.45483429686851,0.7233418926947833,72.33418926947833
1047.792969,0.07331130654,0.1405491084,0.8446731581088772,84.46731581088773,0.7235205846457003,72.35205846457004
1048.904053,0.07320666313,0.1406040341,0.8448767069285772,84.48767069285772,0.7234290859889938,72.34290859889938
1050.015015,0.07315194607,0.1403829157,0.8449831602309716,84.49831602309716,0.7237975093003752,72.37975093003752
1051.125977,0.0730105564,0.1400755644,0.8452582992092663,84.52582992092663,0.7243099239200744,72.43099239200744
1052.237061,0.07302905619,0.140169099,0.8452222942203983,84.52222942203983,0.7241539450926608,72.41539450926608
1053.348022,0.07289665192,0.1400887221,0.845480018199239,84.5480018199239,0.7242879800347228,72.42879800347228
1054.458984,0.07282555848,0.139890343,0.84561843350389,84.561843350389,0.7246188993183992,72.46188993183992
1055.570068,0.07278439403,0.1398452222,0.8456985889489324,84.56985889489323,0.7246941871341295,72.46941871341295
1056.68103,0.07282479852,0.1397235692,0.8456199132296838,84.56199132296838,0.7248972142838538,72.48972142838538
1057.791992,0.07280811667,0.1397201866,0.84565239528061,84.565239528061,0.7249028603304152,72.49028603304151
1058.902954,0.07267194986,0.1397916377,0.8459175790384124,84.59175790384124,0.7247836074998312,72.47836074998311
1060.014038,0.07267635316,0.1397671849,0.8459090023464485,84.59090023464485,0.7248244173380601,72.48244173380601
1061.125,0.07267405838,0.1395753324,0.8459134720790144,84.59134720790144,0.7251446841202842,72.51446841202842
1062.235962,0.07272158563,0.1395918578,0.8458209041488395,84.58209041488395,0.725117092063567,72.5117092063567
1063.347046,0.0726262033,0.1396727264,0.8460066887533473,84.60066887533473,0.7249820828766141,72.49820828766141
1064.458008,0.07265903801,0.1398106366,0.8459427290776461,84.5942729077646,0.7247519013864415,72.47519013864415
1065.56897,0.0726615712,0.1396486312,0.8459377948049315,84.59377948049315,0.7250223069034203,72.50223069034203
1066.680054,0.07275830954,0.1396240592,0.8457493846182043,84.57493846182042,0.7250633291886729,72.50633291886729
1067.791016,0.0726654008,0.1397122592,0.8459303353753724,84.59303353753724,0.7249160924750141,72.49160924750142
1068.901978,0.07253484428,0.1396924406,0.8461846750627785,84.61846750627785,0.7249491740601639,72.49491740601638
1070.013062,0.07261191308,0.1395106465,0.8460345265940541,84.6034526594054,0.7252526986862071,72.52526986862071
1071.124023,0.07273676246,0.1395870745,0.8457913466566037,84.57913466566038,0.7251250785147695,72.51250785147695
